Exomiser_version,PhenotypeScore,Rank,CombinedScore
exomiser_9,0.0,Medium,0.006218284
exomiser_9,0.0,Medium,0.006218284
exomiser_9,0.6004768,Diagnosed,0.8931088
exomiser_9,0.5001363,High,0.74920034
exomiser_9,0.50004846,Medium,0.60125273
exomiser_9,0.50004846,Medium,0.60125273
exomiser_9,0.0,Medium,0.0037668848
exomiser_9,0.5000054,High,0.7489446
exomiser_9,0.5000022,NA,0.74823624
exomiser_9,0.0,High,0.015929215
exomiser_9,0.500021,Medium,0.6533874
exomiser_9,0.500021,Medium,0.6533874
exomiser_9,0.5000002,Medium,0.74736744
exomiser_9,0.5000002,Medium,0.74736744
exomiser_9,0.5000091,Low,0.7489518
exomiser_9,0.3323179,Medium,0.3429809
exomiser_9,0.50000054,Medium,0.7484408
exomiser_9,0.5196061,Low,0.6979469
exomiser_9,0.35182244,NA,0.39000335
exomiser_9,0.50000364,Medium,0.7481798
exomiser_9,0.5000139,Low,0.74896115
exomiser_9,0.0,Medium,0.0019900985
exomiser_9,0.0,Medium,0.0019900985
exomiser_9,0.50000036,Medium,0.7489347
exomiser_9,0.5000774,Medium,0.71831846
exomiser_9,0.5000774,Medium,0.71831846
exomiser_9,0.5000122,Medium,0.7489579
exomiser_9,0.5000122,Medium,0.7489579
exomiser_9,0.50000095,High,0.51967293
exomiser_9,0.50000095,High,0.51967293
exomiser_9,0.5039156,High,0.75650924
exomiser_9,0.5039156,Medium,0.75650924
exomiser_9,0.51129115,Low,0.7560723
exomiser_9,0.51129115,Medium,0.7560723
exomiser_9,0.59221965,Low,0.880453
exomiser_9,0.50169766,Medium,0.7520296
exomiser_9,0.50169766,Medium,0.7520296
exomiser_9,0.5004118,Medium,0.0013601255
exomiser_9,0.50046116,Medium,0.5128025
exomiser_9,0.50046116,Medium,0.5128025
exomiser_9,0.0,Medium,0.014088141
exomiser_9,0.0,Medium,0.014088141
exomiser_9,0.5000012,Medium,0.717822
exomiser_9,0.5000012,Medium,0.717822
exomiser_9,0.6137043,Medium,0.9052093
exomiser_9,0.6137043,Medium,0.9052093
exomiser_9,0.50077707,High,0.002209036
exomiser_9,0.0,High,0.016231747
exomiser_9,0.0,Medium,0.010317828
exomiser_9,0.500001,Low,0.5682612
exomiser_9,0.500001,Low,0.5682612
exomiser_9,0.50002664,NA,0.6534007
exomiser_9,0.5000032,Medium,0.74704146
exomiser_9,0.5000004,Medium,0.26496512
exomiser_9,0.5000004,Medium,0.26496512
exomiser_9,0.5000032,Medium,0.74704146
exomiser_9,0.50002843,Medium,0.64729166
exomiser_9,0.50002843,Medium,0.64729166
exomiser_9,0.500096,Low,0.74292916
exomiser_9,0.500096,Low,0.74292916
exomiser_9,0.5002091,Medium,0.6333926
exomiser_9,0.5002091,Medium,0.6333926
exomiser_9,0.50000006,NA,3.06228E-4
exomiser_9,0.39578876,Medium,0.020830829
exomiser_9,0.39578876,Medium,0.020830829
exomiser_9,0.5010825,Medium,0.51434016
exomiser_9,0.5010825,Medium,0.51434016
exomiser_9,0.5000006,Medium,0.7473689
exomiser_9,0.50000006,Medium,0.7489151
exomiser_9,0.5000122,Medium,0.7489579
exomiser_9,0.5000071,Low,0.2949414
exomiser_9,0.5000071,Low,0.2949414
exomiser_9,0.0,Medium,0.00654361
exomiser_9,0.5000177,Diagnosed,0.7489686
exomiser_9,0.50005674,High,0.5586394
exomiser_9,0.50005674,High,0.5586394
exomiser_9,0.55555487,Diagnosed,0.8416292
exomiser_9,0.55555487,Diagnosed,0.8416292
exomiser_9,0.5000116,Medium,0.54355794
exomiser_9,0.0,Medium,0.015627347
exomiser_9,0.50000036,Medium,0.7489347
exomiser_9,0.50000036,Medium,0.7489347
exomiser_9,0.50003403,Medium,0.7490005
exomiser_9,0.0,Medium,0.01617875
exomiser_9,0.0,Medium,0.01617875
exomiser_9,0.50000024,Medium,0.47087133
exomiser_9,0.50000024,Medium,0.47087133
exomiser_9,0.5001238,NA,0.73137325
exomiser_9,0.5001238,NA,0.73137325
exomiser_9,0.5001238,NA,0.73137325
exomiser_9,0.5001238,NA,0.73137325
exomiser_9,0.5000572,Medium,0.7490458
exomiser_9,0.50013644,Medium,0.74134403
exomiser_9,0.50013644,Medium,0.74134403
exomiser_9,0.0,Medium,0.015871989
exomiser_9,0.0,Medium,0.015871989
exomiser_9,0.0,Medium,0.015783088
exomiser_9,0.18860473,Medium,0.06894194
exomiser_9,0.72641903,High,0.96901214
exomiser_9,0.6678747,High,0.94469035
exomiser_9,0.6678747,High,0.94469035
exomiser_9,0.20659806,Medium,0.044304103
exomiser_9,0.0,Medium,0.016233366
exomiser_9,0.0,Medium,0.016233366
exomiser_9,0.5000008,Medium,0.6533398
exomiser_9,0.0,Medium,0.013630322
exomiser_9,0.0,NA,0.015733846
exomiser_9,0.0,NA,0.015733846
exomiser_9,0.14374591,High,0.0684844
exomiser_9,0.5008118,Low,0.7298142
exomiser_9,0.6686103,High,0.9450885
exomiser_9,0.50000006,NA,0.7489341
exomiser_9,0.53747004,Low,0.5428139
exomiser_9,0.53747004,Low,0.5428139
exomiser_9,0.50344515,High,0.7556073
exomiser_9,0.52390057,Medium,0.56958807
exomiser_9,0.52390057,Medium,0.56958807
exomiser_9,0.5698712,NA,0.8581536
exomiser_9,0.3197848,Medium,0.21956994
exomiser_9,0.0,Medium,0.0058014356
exomiser_9,0.5000014,Low,0.65334123
exomiser_9,0.5000014,Medium,0.65334123
exomiser_9,0.50031257,Medium,0.74954444
exomiser_9,0.5001429,High,0.74833375
exomiser_9,0.5000034,Low,0.7481772
exomiser_9,0.5000034,Low,0.7481772
exomiser_9,0.0,NA,0.015974326
exomiser_9,0.50277007,Medium,0.7543092
exomiser_9,0.5001426,Medium,3.0668182E-4
exomiser_9,0.0,Medium,0.016158026
exomiser_9,0.0,Medium,0.010671314
exomiser_9,0.0,Medium,0.016158026
exomiser_9,0.0,Medium,0.010671314
exomiser_9,0.50000006,Medium,0.7489341
exomiser_9,0.5001672,Low,3.0676028E-4
exomiser_9,0.72727364,Low,0.926692
exomiser_9,0.72727364,Low,0.926692
exomiser_9,0.5000508,NA,0.6195317
exomiser_9,0.5000006,High,0.6533394
exomiser_9,0.5000006,High,0.6533394
exomiser_9,0.18884106,Medium,0.090413995
exomiser_9,0.5000106,Medium,0.47954118
exomiser_9,0.5000106,Medium,0.47954118
exomiser_9,0.5000121,Medium,0.6949032
exomiser_9,0.0,NA,0.012493071
exomiser_9,0.0,Medium,0.010462466
exomiser_9,0.0,Medium,0.010462466
exomiser_9,0.50000215,Medium,0.63325125
exomiser_9,0.50000215,Medium,0.63325125
exomiser_9,0.5001811,NA,0.748869
exomiser_9,0.5001811,NA,0.748869
exomiser_9,0.50001115,NA,0.69260067
exomiser_9,0.48171607,Medium,0.7085465
exomiser_9,0.48171607,Medium,0.7085465
exomiser_9,0.48171607,Medium,0.7085465
exomiser_9,0.5000007,High,0.72760206
exomiser_9,0.5000007,High,0.72760206
exomiser_9,0.5846039,Diagnosed,0.7415365
exomiser_9,0.0,Low,0.016169308
exomiser_9,0.5002119,Medium,0.7493479
exomiser_9,0.5000526,NA,0.7434332
exomiser_9,0.20755722,Medium,0.05389858
exomiser_9,0.5020274,High,0.58312726
exomiser_9,0.5020274,High,0.58312726
exomiser_9,0.500006,Low,0.6533522
exomiser_9,0.5001131,High,0.74915504
exomiser_9,0.25367865,High,0.15614551
exomiser_9,0.25367865,High,0.15614551
exomiser_9,0.5000006,Diagnosed,0.6533394
exomiser_9,0.0,Medium,0.016233366
exomiser_9,0.0,Low,0.009260235
exomiser_9,0.0,Medium,0.014439333
exomiser_9,0.0,Medium,0.014439333
exomiser_9,0.50000083,High,0.6236758
exomiser_9,0.5000091,Medium,0.74034756
exomiser_9,0.5000091,Medium,0.74034756
exomiser_9,0.0,NA,0.016232928
exomiser_9,0.655631,Diagnosed,0.90477574
exomiser_9,0.5000539,Medium,0.65346485
exomiser_9,0.5166147,High,0.311674
exomiser_9,0.5000128,High,0.7230891
exomiser_9,0.5000128,High,0.7230891
exomiser_9,0.30816326,Diagnosed,0.20176376
exomiser_9,0.36842176,High,0.32105026
exomiser_9,0.30816326,Diagnosed,0.20176376
exomiser_9,0.36842176,High,0.32105026
exomiser_9,0.5000208,High,0.7464908
exomiser_9,0.0,Medium,0.0105367955
exomiser_9,0.0,Low,0.016087353
exomiser_9,0.0,Low,0.016087353
exomiser_9,0.0,Medium,0.0105367955
exomiser_9,0.0,Low,0.016087353
exomiser_9,0.50000024,Medium,0.7376481
exomiser_9,0.0,Medium,0.00654361
exomiser_9,0.50004184,High,0.74901575
exomiser_9,0.0,Medium,0.01603182
exomiser_9,0.0,Medium,0.010317828
exomiser_9,0.616252,High,0.9089861
exomiser_9,0.19888663,NA,0.07612631
exomiser_9,0.10795303,Medium,0.045592025
exomiser_9,0.10795303,Medium,0.045592025
exomiser_9,0.5001497,Low,0.7405006
exomiser_9,0.5001497,Low,0.7405006
exomiser_9,0.0,Medium,0.012158047
exomiser_9,0.0,Medium,0.012158047
exomiser_9,0.0,NA,0.008557504
exomiser_9,0.0,NA,0.008557504
exomiser_9,0.0,Medium,0.00882332
exomiser_9,0.0,Medium,0.00882332
exomiser_9,0.50000006,Medium,0.73491764
exomiser_9,0.50000006,Medium,0.73491764
exomiser_9,0.0,Medium,0.014619412
exomiser_9,0.0,Medium,0.014619412
exomiser_9,0.5000493,Medium,0.35077694
exomiser_9,0.5000493,Medium,0.35077694
exomiser_9,0.5170801,Diagnosed,0.78082395
exomiser_9,0.5170801,Diagnosed,0.78082395
exomiser_9,0.5132209,Diagnosed,0.68377376
exomiser_9,0.5000214,NA,0.7349439
exomiser_9,0.0,Medium,0.016233366
exomiser_9,0.50004274,Medium,0.74901754
exomiser_9,0.50000525,Diagnosed,0.718183
exomiser_9,0.50000525,Diagnosed,0.718183
exomiser_9,0.50000304,NA,0.6750039
exomiser_9,0.50000304,NA,0.6750039
exomiser_9,0.0,Medium,0.016232194
exomiser_9,0.50001913,High,0.74356824
exomiser_9,0.50001913,High,0.74356824
exomiser_9,0.0,Medium,0.006370331
exomiser_9,0.0,Medium,0.006370331
exomiser_9,0.5000019,Medium,0.013070548
exomiser_9,0.5000063,NA,0.74894637
exomiser_9,0.5035629,Medium,0.36660582
exomiser_9,0.5000102,Medium,0.6981153
exomiser_9,0.5000053,Medium,0.7445482
exomiser_9,0.5000053,Medium,0.7445482
exomiser_9,0.5000004,Low,0.24936704
exomiser_9,0.33291805,Low,0.08106015
exomiser_9,0.33291805,Low,0.08106015
exomiser_9,0.50007504,Medium,0.66959065
exomiser_9,0.4087098,Low,0.19892047
exomiser_9,0.4087098,Low,0.19892047
exomiser_9,0.0,Medium,0.0034560855
exomiser_9,0.0,Medium,0.0034560855
exomiser_9,0.5000003,Medium,0.74519116
exomiser_9,0.500003,Medium,3.0623729E-4
exomiser_9,0.5000001,Medium,0.73741907
exomiser_9,0.5000001,Medium,0.73741907
exomiser_9,0.0,Medium,7.013679E-4
exomiser_9,0.5,Medium,3.062278E-4
exomiser_9,0.5000001,High,3.0622818E-4
exomiser_9,0.50012565,Medium,0.7260854
exomiser_9,0.5003592,High,0.7416693
exomiser_9,0.5000723,Medium,0.7490753
exomiser_9,0.5000005,Medium,0.7243661
exomiser_9,0.50000006,Medium,0.71535575
exomiser_9,0.5000008,Medium,0.7489355
exomiser_9,0.5000222,Medium,3.0629837E-4
exomiser_9,0.72285354,Medium,0.96799666
exomiser_9,0.5000295,Low,0.5842316
exomiser_9,0.5000001,Medium,0.7430455
exomiser_9,0.5000007,High,0.7489354
exomiser_9,0.50000024,Medium,0.7480466
exomiser_9,0.5383347,NA,0.5284279
exomiser_9,0.5000415,Medium,0.7454675
exomiser_9,0.50007164,Medium,0.65350664
exomiser_9,0.0,Medium,0.012978235
exomiser_9,0.50000006,Low,0.7483703
exomiser_9,0.5000072,Medium,0.7447336
exomiser_9,0.53871924,High,0.80266875
exomiser_9,0.31439728,Low,0.21492249
exomiser_9,0.5004748,Medium,0.7138577
exomiser_9,0.5484924,Medium,5.068338E-4
exomiser_9,0.5008081,Diagnosed,0.75051016
exomiser_9,0.5000004,Medium,0.74813265
exomiser_9,0.5019116,Medium,0.7526517
exomiser_9,0.5000477,Medium,0.70667017
exomiser_9,0.50000733,NA,0.7374907
exomiser_9,0.5660568,Medium,0.78206575
exomiser_9,0.0,Medium,3.6925072E-4
exomiser_9,0.50258917,Medium,0.75164425
exomiser_9,0.5003361,Medium,0.64740235
exomiser_9,0.5,Medium,0.7461542
exomiser_9,0.50004244,Medium,0.7486836
exomiser_9,0.50000495,Low,0.7312843
exomiser_9,0.5000163,High,0.7449302
exomiser_9,0.530005,High,0.80106264
exomiser_9,0.54567975,High,0.8274618
exomiser_9,0.0,Medium,0.00654361
exomiser_9,0.0,Medium,0.016208522
exomiser_9,0.0,Low,1.694485E-6
exomiser_9,0.50022227,Medium,0.3231517
exomiser_9,0.50003076,Medium,0.7472636
exomiser_9,0.0,Medium,0.016233366
exomiser_9,0.50404376,Medium,0.74616873
exomiser_9,0.50049657,Medium,0.7498688
exomiser_9,0.0,Medium,0.015478965
exomiser_9,0.0,Medium,0.015401252
exomiser_9,0.5001761,Medium,0.74927795
exomiser_9,0.5000025,NA,0.6533439
exomiser_9,0.0,Medium,0.008548123
exomiser_9,0.5001152,Medium,0.699763
exomiser_9,0.50212127,Medium,0.7473463
exomiser_9,0.0,Medium,0.013782085
exomiser_9,0.5019324,High,0.7517245
exomiser_9,0.5000129,NA,0.748371
exomiser_9,0.5,Medium,0.7464293
exomiser_9,0.5000003,Medium,0.74859077
exomiser_9,0.5076747,High,0.5632416
exomiser_9,0.0,High,0.016233366
exomiser_9,0.50018084,Low,0.65376365
exomiser_9,0.5685765,Medium,0.79356724
exomiser_9,0.5000668,Medium,0.7173147
exomiser_9,0.0,Medium,1.694485E-6
exomiser_9,0.22818896,Medium,1.816097E-5
exomiser_9,0.7466294,High,0.904061
exomiser_9,0.5456565,High,0.78650314
exomiser_9,0.50001955,Medium,0.7221961
exomiser_9,0.500012,Medium,0.7489574
exomiser_9,0.65052426,Medium,0.9280524
exomiser_9,0.50037336,Medium,0.71784765
exomiser_9,0.57365775,High,0.8547644
exomiser_9,0.515567,High,0.009784413
exomiser_8,ExGeneSPheno,VACRank,ExGeneSCombi
exomiser_8,0.50000066,Low,0.7489353
exomiser_8,0.25001645,Diagnosed,0.18160346
exomiser_8,0.5853763,Medium,0.87871283
exomiser_8,0.50035393,High,0.7351448
exomiser_8,0.50007325,Medium,0.65351045
exomiser_8,0.50566137,Medium,0.75847
exomiser_8,0.50566137,Medium,0.75847
exomiser_8,0.50021166,Medium,0.73885626
exomiser_8,0.50010544,Medium,0.64589816
exomiser_8,0.50010544,Medium,0.64589816
exomiser_8,0.5006001,Medium,0.74837965
exomiser_8,0.5006001,Medium,0.74837965
exomiser_8,0.50002664,Medium,0.727521
exomiser_8,0.50002664,Medium,0.727521
exomiser_8,0.50000054,NA,0.74893504
exomiser_8,0.6116396,High,0.8879841
exomiser_8,0.610928,Low,0.891359
exomiser_8,0.610928,Low,0.891359
exomiser_8,0.6116396,High,0.8879841
exomiser_8,0.5000429,Medium,0.6830826
exomiser_8,0.0,Low,0.015620906
exomiser_8,0.0,Low,0.015620906
exomiser_8,0.0,NA,0.010317828
exomiser_8,0.50002974,Medium,0.74893343
exomiser_8,0.5000203,Medium,0.7462375
exomiser_8,0.5000203,Medium,0.7462375
exomiser_8,0.0,Medium,0.010317828
exomiser_8,0.0,Medium,0.016003402
exomiser_8,0.50000113,High,0.65130925
exomiser_8,0.38141286,Medium,0.11063855
exomiser_8,0.38141286,Medium,0.11063855
exomiser_8,0.50001276,Medium,0.6728131
exomiser_8,0.50001276,Medium,0.6728131
exomiser_8,0.0,Low,0.006911741
exomiser_8,0.0,Medium,0.0041442057
exomiser_8,0.5125811,Medium,3.4899617E-4
exomiser_8,0.0,Medium,0.015067179
exomiser_8,0.0,Medium,0.015067179
exomiser_8,0.53263235,Medium,0.8029225
exomiser_8,0.520922,High,0.7839355
exomiser_8,0.50022465,Diagnosed,0.74937284
exomiser_8,0.50022465,Diagnosed,0.74937284
exomiser_8,0.50001276,Medium,0.65336806
exomiser_8,0.0,Medium,4.0448987E-4
exomiser_8,0.0,NA,4.0448987E-4
exomiser_8,0.0,Medium,4.0448987E-4
exomiser_8,0.0,NA,4.0448987E-4
exomiser_8,0.50003004,High,0.7486417
exomiser_8,0.50003004,High,0.7486417
exomiser_8,0.50002706,Low,0.64707154
exomiser_8,0.50002706,Medium,0.64707154
exomiser_8,0.50011563,NA,0.65361017
exomiser_8,0.5126963,High,0.6843054
exomiser_8,0.5126963,High,0.6843054
exomiser_8,0.27173704,Medium,0.06570272
exomiser_8,0.22951044,Medium,0.085886195
exomiser_8,0.22951044,Medium,0.085886195
exomiser_8,0.0,Medium,1.694485E-6
exomiser_8,0.5000387,Medium,0.72235125
exomiser_8,0.5000387,Medium,0.72235125
exomiser_8,0.5000387,Medium,0.72235125
exomiser_8,0.5024521,Medium,0.6282871
exomiser_8,0.5024521,Medium,0.6282871
exomiser_8,0.24708594,NA,0.17712003
exomiser_8,0.24708594,NA,0.17712003
exomiser_8,0.50000024,Medium,0.74665165
exomiser_8,0.50000614,NA,0.748946
exomiser_8,0.515215,High,0.7749692
exomiser_8,0.500001,High,0.16997625
exomiser_8,0.500001,High,0.16997625
exomiser_8,0.5001397,High,0.65366685
exomiser_8,0.5001397,High,0.65366685
exomiser_8,0.50019723,NA,0.6135085
exomiser_8,0.50019723,NA,0.6135085
exomiser_8,0.5000978,Medium,0.58663297
exomiser_8,0.50000036,Medium,0.7222714
exomiser_8,0.50000036,Medium,0.7222714
exomiser_8,0.50000036,NA,0.5435289
exomiser_8,0.5038209,Medium,0.7493456
exomiser_8,0.5000119,NA,0.6533661
exomiser_8,0.50002766,Medium,0.71772397
exomiser_8,0.50002766,Medium,0.71772397
exomiser_8,0.50000024,Medium,0.5759449
exomiser_8,0.32469946,Medium,0.32454374
exomiser_8,0.32469946,Medium,0.32454374
exomiser_8,0.0,Medium,1.694485E-6
exomiser_8,0.0,Low,0.016087353
exomiser_8,0.0,NA,0.010317828
exomiser_8,0.0,Low,0.016087353
exomiser_8,0.0,NA,0.010317828
exomiser_8,0.64613986,Medium,0.8675993
exomiser_8,0.64613986,Medium,0.8675993
exomiser_8,0.6049696,Diagnosed,0.8974808
exomiser_8,0.43573037,Medium,0.58473194
exomiser_8,0.43573037,Medium,0.58473194
exomiser_8,0.5000033,NA,0.67083377
exomiser_8,0.5000033,NA,0.67083377
exomiser_8,0.50000006,NA,0.69759756
exomiser_8,0.50000006,NA,0.69759756
exomiser_8,0.5000282,Medium,0.7462622
exomiser_8,0.5000282,Medium,0.7462622
exomiser_8,0.50009674,High,0.54377747
exomiser_8,0.0,Medium,0.015610405
exomiser_8,0.0,Low,0.015610405
exomiser_8,0.0,Medium,0.0104837045
exomiser_8,0.0,Medium,0.0104837045
exomiser_8,0.0,Medium,0.0081563685
exomiser_8,0.5001054,NA,0.7479899
exomiser_8,0.5096869,Medium,0.7673888
exomiser_8,0.5000695,Low,0.7490698
exomiser_8,0.5000441,Medium,0.7490202
exomiser_8,0.5003483,Diagnosed,0.4302048
exomiser_8,0.50002724,Medium,0.35699984
exomiser_8,0.0,Medium,1.694485E-6
exomiser_8,0.5318989,Medium,0.116306394
exomiser_8,0.5318989,Medium,0.116306394
exomiser_8,0.40730944,High,0.41830668
exomiser_8,0.23588905,Medium,0.16026965
exomiser_8,0.23588905,Medium,0.16026965
exomiser_8,0.50000006,Diagnosed,0.7441909
exomiser_8,0.50000006,Diagnosed,0.7441909
exomiser_8,0.53606844,Diagnosed,0.73275745
exomiser_8,0.5680399,High,0.85816705
exomiser_8,0.6453365,High,0.9294179
exomiser_8,0.5000033,Low,3.0623825E-4
exomiser_8,0.35082185,Medium,0.38393527
exomiser_8,0.35082185,Medium,0.38393527
exomiser_8,0.5000009,NA,0.74338657
exomiser_8,0.5000009,NA,0.74338657
exomiser_8,0.0,Medium,0.012710192
exomiser_8,0.0,Medium,0.012710192
exomiser_8,0.5000244,High,0.7482789
exomiser_8,0.5000244,High,0.7482789
exomiser_8,0.5001112,Medium,0.74556977
exomiser_8,0.16450617,Medium,0.076600455
exomiser_8,0.621815,Medium,0.90620303
exomiser_8,0.621815,Medium,0.90620303
exomiser_8,0.5300685,Medium,0.8024568
exomiser_8,0.5300685,Medium,0.8024568
exomiser_8,0.50000036,Medium,0.7047201
exomiser_8,0.50000036,Medium,0.7047201
exomiser_8,0.50023675,Medium,0.7488543
exomiser_8,0.50023675,Medium,0.7488543
exomiser_8,0.0,Medium,0.015197847
exomiser_8,0.0,Medium,0.015197847
exomiser_8,0.0,Medium,0.002026548
exomiser_8,0.50003964,Medium,0.74554276
exomiser_8,0.50003964,Medium,0.74554276
exomiser_8,0.5033389,Medium,0.7554033
exomiser_8,0.5033389,Medium,0.7554033
exomiser_8,0.5000065,Medium,0.74894667
exomiser_8,0.0,Medium,0.015989246
exomiser_8,0.0,Medium,0.015989246
exomiser_8,0.50009334,High,0.6535577
exomiser_8,0.500048,Medium,0.7489414
exomiser_8,0.500048,Medium,0.7489414
exomiser_8,0.0,Medium,0.015966808
exomiser_8,0.0,Medium,0.015966808
exomiser_8,0.50000256,Medium,0.65334404
exomiser_8,0.0,Low,0.015657015
exomiser_8,0.0,Medium,0.016003402
exomiser_8,0.6192521,Medium,0.9115333
exomiser_8,0.5000131,Medium,0.59901273
exomiser_8,0.0,Medium,0.009782753
exomiser_8,0.0,Low,0.0041442057
exomiser_8,0.0,Medium,0.009782753
exomiser_8,0.50388306,Low,0.73280466
exomiser_8,0.50388306,Low,0.73280466
exomiser_8,0.2305162,Medium,0.1263163
exomiser_8,0.2305162,Medium,0.1263163
exomiser_8,0.50038755,Low,0.7475806
exomiser_8,0.50038755,Low,0.7475806
exomiser_8,0.0,Medium,0.0035011997
exomiser_8,0.5000006,Medium,0.74893516
exomiser_8,0.5000006,Medium,0.74893516
exomiser_8,0.5000228,Medium,0.746573
exomiser_8,0.5000001,Medium,0.7438411
exomiser_8,0.5000001,Medium,0.7438411
exomiser_8,0.500001,Medium,0.06280024
exomiser_8,0.500001,Medium,0.06280024
exomiser_8,0.57145506,NA,0.7144905
exomiser_8,0.5000276,Medium,0.6858905
exomiser_8,0.5093824,High,0.7668235
exomiser_8,0.5001004,Medium,0.65661436
exomiser_8,0.6305453,Diagnosed,0.9205534
exomiser_8,0.6305453,Diagnosed,0.9205534
exomiser_8,0.5105255,NA,0.5619009
exomiser_8,0.5105255,NA,0.5619009
exomiser_8,0.50210136,Medium,0.6582684
exomiser_8,0.50210136,Medium,0.6582684
exomiser_8,0.50002944,Medium,0.74899155
exomiser_8,0.5129414,Diagnosed,0.77337277
exomiser_8,0.0,Medium,0.013687476
exomiser_8,0.0,Medium,0.0042077084
exomiser_8,0.5000154,Medium,0.54356766
exomiser_8,0.8063002,Diagnosed,0.98630285
exomiser_8,0.5002442,High,0.5453219
exomiser_8,0.0,Medium,0.016087353
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.500024,Diagnosed,0.6533946
exomiser_8,0.500024,Diagnosed,0.6533946
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.5000595,Low,0.6344877
exomiser_8,0.0,Low,1.694485E-6
exomiser_8,0.50000197,Medium,0.7462014
exomiser_8,0.50000197,Medium,0.7462014
exomiser_8,0.5000007,Low,0.7489354
exomiser_8,0.50028497,Medium,0.74949056
exomiser_8,0.5000061,NA,0.74750054
exomiser_8,0.50001293,Medium,0.7309832
exomiser_8,0.50001293,Medium,0.7309832
exomiser_8,0.50481254,Low,0.6645792
exomiser_8,0.61970574,High,0.9119128
exomiser_8,0.50002503,Medium,0.65339696
exomiser_8,0.5000538,Medium,0.7463002
exomiser_8,0.0,Medium,0.014166599
exomiser_8,0.0,Medium,0.014166599
exomiser_8,0.6403287,High,0.88133675
exomiser_8,0.6403287,High,0.88133675
exomiser_8,0.0,Medium,0.015516105
exomiser_8,0.50000095,Medium,3.0623085E-4
exomiser_8,0.5913749,Diagnosed,0.8297055
exomiser_8,0.5001339,Medium,0.7491956
exomiser_8,0.5001339,Medium,0.7491956
exomiser_8,0.50000006,Low,0.61096597
exomiser_8,0.50000006,Low,0.61096597
exomiser_8,0.0,NA,0.010317828
exomiser_8,0.500013,High,0.30477035
exomiser_8,0.500013,High,0.30477035
exomiser_8,0.5028616,Medium,0.55089784
exomiser_8,0.0,Medium,0.015990606
exomiser_8,0.0,Medium,0.015990606
exomiser_8,0.0,NA,0.016105099
exomiser_8,0.50000197,NA,0.74546844
exomiser_8,0.50000197,NA,0.74546844
exomiser_8,0.5007225,Medium,0.75034356
exomiser_8,0.5007225,Medium,0.75034356
exomiser_8,0.50000024,Low,0.7484679
exomiser_8,0.50000024,Low,0.7484679
exomiser_8,0.50000125,Medium,0.7427479
exomiser_8,0.0,Low,7.75728E-4
exomiser_8,0.0,Low,7.75728E-4
exomiser_8,0.5000033,Medium,0.7489404
exomiser_8,0.5000033,Medium,0.7489404
exomiser_8,0.50003266,Medium,0.7489978
exomiser_8,0.32911682,Medium,0.18398592
exomiser_8,0.32911682,Medium,0.18398592
exomiser_8,0.5231759,Medium,0.73473746
exomiser_8,0.50021243,Medium,0.47036338
exomiser_8,0.50021243,Medium,0.47036338
exomiser_8,0.5231759,Medium,0.73473746
exomiser_8,0.50000256,NA,0.74893904
exomiser_8,0.50000256,NA,0.74893904
exomiser_8,0.50000125,High,0.7475104
exomiser_8,0.50000125,High,0.7475104
exomiser_8,0.5001936,Low,0.7058287
exomiser_8,0.5001936,Low,0.7058287
exomiser_8,0.50000006,Medium,0.6509195
exomiser_8,0.50000006,Medium,0.6509195
exomiser_8,0.50029916,Medium,0.22931428
exomiser_8,0.5000008,NA,0.34618473
exomiser_8,0.5000787,Medium,0.74002767
exomiser_8,0.5000787,Medium,0.74002767
exomiser_8,0.36871386,Medium,0.13198318
exomiser_8,0.36871386,Medium,0.13198318
exomiser_8,0.5000052,Medium,0.7101159
exomiser_8,0.5000052,Medium,0.7101159
exomiser_8,0.5000006,Medium,0.7466609
exomiser_8,0.5000006,Medium,0.7466609
exomiser_8,0.500858,Diagnosed,0.65535516
exomiser_8,0.5000552,High,0.65346795
exomiser_8,0.50001675,Medium,3.0628112E-4
exomiser_8,0.5000016,Medium,0.74893713
exomiser_8,0.6425838,High,0.92810315
exomiser_8,0.6425838,High,0.92810315
exomiser_8,0.5028,Medium,0.6266876
exomiser_8,0.5028,Medium,0.6266876
exomiser_8,0.50522786,Medium,0.72964925
exomiser_8,0.50522786,Medium,0.72964925
exomiser_8,0.5000014,Medium,0.59762716
exomiser_8,0.5000014,Medium,0.59762716
exomiser_8,0.50030327,Medium,0.6695301
exomiser_8,0.5082368,High,0.76303095
exomiser_8,0.5082368,High,0.76303095
exomiser_8,0.5000001,Low,0.7489342
exomiser_8,0.0,Low,0.016232928
exomiser_8,0.0,Low,0.016232928
exomiser_8,0.0,Medium,0.016225884
exomiser_8,0.50019944,Medium,0.74931496
exomiser_8,0.5000003,High,0.7391894
exomiser_8,0.5000003,High,0.7391894
exomiser_8,0.0,Low,0.0041442057
exomiser_8,0.0,Low,0.0041442057
exomiser_8,0.16999446,Medium,0.08807523
exomiser_8,0.50001633,Diagnosed,0.7367581
exomiser_8,0.50000256,High,0.74893904
exomiser_8,0.50006247,Medium,0.0076398486
exomiser_8,0.50004995,High,0.7490316
exomiser_8,0.50016284,Medium,0.5874161
exomiser_8,0.50016284,Medium,0.5874161
